#url-census format=1 generator=Gates.UrlCensusInput input-sha256=a5aa827f544f9077912dc1553cfd9025b6afa4e996460074b5f67d83e0f3c805 rows=282
#kind	id	byte-start	byte-end	span-sha256	anchor-end	anchor-sha256	parent	origins	disposition	dependencies
#input spans-sha256=444f54d5563bb8f21d04866cfc4e9dcc4ef7e1ccb380afb6f414f1b6153c23e2
#input explanations-sha256=6cd87e7a3e9e246692fc36cc52f41ed5834a45d5f66b569442c30c0cf87b7466
#input dispositions-sha256=766a539e43db1909506a938bdcb156111535a8189c542e2529885f31b6224a90
#input overrides-sha256=c2ce025fde1d98c03c28f6818269e8ab21d5e13e43a4aa4ec8e3a3339182e81c
#input dependencies-sha256=2fb67b7f4e4cab820b69a8b5125929e75b882c9e061f5323eff40cff0d5350b8
#input externals-sha256=492ba571becb2eadd939d74ff28c6689bcc0d09b1e6e661025d7f4621955a6ad
idl	idl.url-search	136332	136359	4a129b3c37ab261f44cbac0f5d562192a82d016e0b82de163c47a7adaa412b67	136356	06fd191cdbab53d64eeb626c47154b5bd46710d3120dbdca220bf9e544032f44	-	1200	owned	idl.url-interface,ext.webidl.bindings,ext.webidl.usvstring,op.api-url-search-getter,op.api-url-search-setter
idl	idl.url-search-params	136362	136423	daac6c5b9447f233a579cab56d09ddde8840d509a2e0832976f595f53e69ca31	136386	847d8f2bb319c13582f05d869137bc186be3de24117ff15581ff0ef740a9da2d	-	1201	owned	idl.url-interface,idl.url-search-params-interface,ext.webidl.bindings,ext.webidl.same-object,op.api-url-search-params-getter
idl	idl.url-search-params-append	150278	150328	9f9d5016ee6ae7bc38d5ff3919b763db13e9ffd4f14a568e853872decb80dc68	150302	5303d932a4167a2e9aceb61c21540e5dc522e5f52e25a560f4315ad1a318cbf9	-	1374	owned	idl.url-search-params-interface,ext.webidl.bindings,ext.webidl.usvstring,ext.webidl.undefined,op.api-url-search-params-append
idl	idl.url-search-params-constructor	150114	150232	fce36d832542e1ef1f77f157c2709a48a2a928a297d9cd3e4b7fc7b6b449534d	150138	5cc6a75e5ecc9f52fac528f70eda21662ba76133c69af7c50dba3c691c77f3a9	-	1372	owned	idl.url-search-params-interface,ext.webidl.bindings,ext.webidl.usvstring,ext.webidl.optional-arguments,ext.webidl.union-conversion,ext.webidl.sequence-conversion,ext.webidl.record-conversion,op.api-url-search-params-constructor
idl	idl.url-search-params-delete	150331	150390	df60f97028d32bde09d0518506ca28e9ce327a97be81d257812d24f6fc1564be	150355	52dc952455227e23a23fbe0227e1fd844eab7c178eaeb4d2fe49a8d991164b1c	-	1375	owned	idl.url-search-params-interface,ext.webidl.bindings,ext.webidl.usvstring,ext.webidl.optional-arguments,ext.webidl.undefined,op.api-url-search-params-delete
idl	idl.url-search-params-get	150393	150424	1a423d8b9615086b279ce237f578c13dddfb2463e0d8e4a047e29e6752bcdb88	150417	8f6070c8cc533ee99b6ea0621b92ae5fb5729fe3ffe9151f50c7f7119fb7638e	-	1376	owned	idl.url-search-params-interface,ext.webidl.bindings,ext.webidl.usvstring,ext.webidl.nullable,op.api-url-search-params-get
idl	idl.url-search-params-get-all	150427	150473	3d7ef2fe5a4f8ed0e381340cc3885cb84160095a0da49c6e54cfc477e4bb1dec	150451	777391c2b9490f720943242789c92fece5273261aea8b8bc47c9a55c3a72b7b5	-	1377	owned	idl.url-search-params-interface,ext.webidl.bindings,ext.webidl.usvstring,ext.webidl.sequence-type,op.api-url-search-params-get-all
idl	idl.url-search-params-has	150476	150530	0c164c8780c7d0357d6d6b8ca5a277a4199488585029e19b470f80836747555f	150500	e10c583dc974668032541c2ab90bc80d4de1227229b037ba20d09b296e3b3213	-	1378	owned	idl.url-search-params-interface,ext.webidl.bindings,ext.webidl.usvstring,ext.webidl.optional-arguments,ext.webidl.boolean,op.api-url-search-params-has
idl	idl.url-search-params-interface	150072	150111	397c53ddee231c859425e592ab64fe58358d7d4f5593c59a28976a517ca2c26e	150096	29f8f2cb53c4eed9c4c617828643ca0f6004a2a58925f1113f7f2da48c533c39	-	1371	owned	ext.webidl.bindings,ext.webidl.interface-exposure
idl	idl.url-search-params-iterable	150605	150639	281ce0be5582c33b30332bd34b5e6693d38703c8c5535de6070aaadc4b11faba	150629	1cda5b0711df53825be78aef306da314d7ce95ff89ee42e0361d10856fb635dc	-	1381	owned	idl.url-search-params-interface,ext.webidl.bindings,ext.webidl.usvstring,ext.webidl.iterable,op.api-url-search-params-iteration
idl	idl.url-search-params-set	150533	150580	2299ff700f2ba40a05011c644df0db4605a9e217e63be7e7a1d5f06b4fb7a10b	150557	727cd83669bea32ad9f999071ae1b34a7a9eb450e453acf8702cd27e61b5c206	-	1379	owned	idl.url-search-params-interface,ext.webidl.bindings,ext.webidl.usvstring,ext.webidl.undefined,op.api-url-search-params-set
idl	idl.url-search-params-size	150236	150274	3d8a9bbf96632ceadfb3d8e1573a9ca646c5692f78f7d95b2d70b3874db28142	150260	b5c7c5a4272be16f079587d9adf867affe8abf21f916c47270e4678938aefbe4	-	1373	owned	idl.url-search-params-interface,ext.webidl.bindings,ext.webidl.unsigned-long,op.api-url-search-params-size-getter
idl	idl.url-search-params-sort	150584	150601	6fe734e5e950b98b005bf3b57f1ad49f64fa501bf0e54b2971943b136e2007fb	150601	6fe734e5e950b98b005bf3b57f1ad49f64fa501bf0e54b2971943b136e2007fb	-	1380	owned	idl.url-search-params-interface,ext.webidl.bindings,ext.webidl.undefined,op.api-url-search-params-sort
idl	idl.url-search-params-stringifier	150642	150654	2ad40d7d9fcac8600ca0f0e1a2484817c0dd71bfbea86d3eababab4e177fa07b	150654	2ad40d7d9fcac8600ca0f0e1a2484817c0dd71bfbea86d3eababab4e177fa07b	-	1382	owned	idl.url-search-params-interface,ext.webidl.bindings,ext.webidl.stringifier,op.api-url-search-params-stringification
idl	idl.url-to-json	136464	136483	0c82e227a7df951a9b696c838da3b06b96c49d59c5dac6a61cfe92ae0ac047a6	136483	0c82e227a7df951a9b696c838da3b06b96c49d59c5dac6a61cfe92ae0ac047a6	-	1203	owned	idl.url-interface,ext.webidl.bindings,ext.webidl.usvstring,op.api-url-href-getter-and-to-json
idl	idl.url-username	136094	136123	69ec7683bea10872479d31acac93a0623af2c04333c1f189cd355f3d976355de	136118	c89bac6c3af86f911ed04dfa7856f88af2fc35e3cf371d4d2e9ed0b02f4db14f	-	1194	owned	idl.url-interface,ext.webidl.bindings,ext.webidl.usvstring,op.api-url-username-getter,op.api-url-username-setter
op	op.absolute-url-string	76890	77803	d4adedcea7ba715c92411e18216efbeb9c4cb6a13407d956097c49024013679d	76914	8bc3501f80e8b9ffda769537bf9fe750b045e3cb2fa71b64c1795ad4ff31d643	-	661	owned	op.url-scheme-string,rule.special-schemes-and-default-ports,op.scheme-relative-special-url-string,op.scheme-relative-url-string,op.path-absolute-non-authority-url-string,op.opaque-path-url-string,op.scheme-relative-file-url-string,op.url-query-string,ext.infra.ascii
op	op.absolute-url-with-fragment-string	76683	76890	11405600423d186bc76b9d6d94961ce7d78f1a29bdb7296a16c0e3ee6be10e26	76707	debdf369444336436875867d5e3cf4bf4c8a2361549b047aea453e02df2d17d2	-	659	owned	op.absolute-url-string,op.url-fragment-string
op	op.api-url-can-parse	140441	140809	8634b2da2a95eb41bb3b4e386e523cd4de3000e9de9e8f01b73294102273873d	140505	32bf33cc2dba85ead72ab253585abe0019bd6e83e2f2d12cadb68021c7ad294e	-	1249	owned	op.api-url-parser
op	op.api-url-constructor	138285	138759	1d4ffbb8dd9ed2749796e12a7821afc4220769358fb316f507e7c20e59846a7c	138309	7b3444533ac595cccdcf8393e9cb9d7120f8c5bc2372f4d252749080462a15ad	-	1229	owned	op.api-url-parser,op.api-url-initialize,ext.webidl.throw-typeerror
op	op.api-url-extract-origin	138048	138277	c7eaa41628c640382daaee9516120dda34ec21d60b6decc57ad8509b2f1e1d18	138072	8991cb6d579e0c5df2f3ae4507e8765bec3852a1bbc3780a72afee50c6d3d37e	-	1227	owned	slot.api-url-record,op.url-origin,ext.html.platform-object-extract-origin
op	op.api-url-hash-getter	148965	149308	75580836bb871fa4aac882e8f12fcffb445617194ec520d810ea8c68363c59f8	149029	d7be6579bb8349b6d73c8a0f5b8817c4f3c0cdb48ff381d8ef8ee12199861d65	-	1357	owned	slot.api-url-record,slot.url-fragment
op	op.api-url-hash-setter	149310	149992	357f310e06e13d79ba64777366e384012ff344b6b6d61d3503691e859b0c7b38	149334	c3eab9162b6e07efe7d360f91d4cf2527aee1ecda64a700a473a51ec30ce2a6d	-	1363	owned	slot.api-url-record,slot.url-fragment,op.basic-url-parser,op.parser-fragment
op	op.api-url-host-getter	143668	144276	86a1a78d3e06461776daee30bea13ddb8a1b337b75e873f983c01662bdb94e89	143732	557d8227acd0860440d3f9d5a33a0b457e5245f163f4cd5355e5fe7bf2d72c65	-	1293	owned	slot.api-url-record,slot.url-host,slot.url-port,op.host-serializer,op.serialize-integer
op	op.api-url-host-setter	144278	145073	34ccf09759cc929afc2c6686fa9bb7d51a73683cda3d17155ef4923551c834cd	144302	62c2833493e2a04f9379ce66055197880622a49069e47fdb50f85d46dc8b5856	-	1301	owned	slot.api-url-record,op.url-has-opaque-path,op.basic-url-parser,op.parser-host-and-hostname,op.url-port-string,slot.url-port
op	op.api-url-hostname-getter	145075	145404	36ddfd284281b4b8fcb4bfc7dfb9e146ec23887626c847220932ed7999656c8f	145139	b7cf130bdb4dfe74229004acc759afda9c3cc8b0c48f3a4b96a4d9d8002e1cf4	-	1307	owned	slot.api-url-record,slot.url-host,op.host-serializer
op	op.api-url-hostname-setter	145406	145858	17782e3451c5af95ed2fbb9e0aa25ba66688cc09ec0cfad8427544a67074bc8d	145430	e724d41e68309ab5608bdc9c79aded221667c462f5359610541bd157a5ffb07f	-	1313	owned	slot.api-url-record,op.url-has-opaque-path,op.basic-url-parser,op.parser-host-and-hostname
op	op.api-url-href-getter-and-to-json	140837	141105	5657da07bd3cc66657620c1355dd74b40b0dc84d3018a45abcde256c25e86767	140861	613ef0a786e6cd5a2ac2a14897b6d5f6eb7d9bc8446a744c3afc95d132fdd732	-	1256	owned	op.url-serializer,slot.api-url-record
op	op.api-url-href-setter	141107	141872	653e8100bafaee3e8062079c1e3fd31df683d246b0de6b46747d40582b1997b1	141131	463678e91b863c4daeadadfcaa45a8165543eea97eac930d497db74b98194020	-	1260	owned	op.basic-url-parser,ext.webidl.throw-typeerror,slot.api-url-record,slot.api-url-query-object,slot.api-url-search-params-list,slot.url-query,op.urlencoded-string-parser
op	op.api-url-initialize	137368	138046	ea41221d9c2011c04f6b7b4e23a30e248528a411a6e321b2bbaa1de31a0231a2	137416	aee99bc5a389936f14fceccdd752b2a28c844f3d218793c217f552ee62d8d93e	-	1218	owned	type.url-record,slot.url-query,slot.api-url-record,slot.api-url-query-object,slot.api-url-search-params-url-object,op.api-url-search-params-initialize,ext.webidl.platform-object-creation
op	op.api-url-origin-getter	141874	142107	fd2eb46bda21d3277d8106091b535da543baf64e73a403b9a44ac08ad2994161	141938	aed1f8312fe917379274f601c739af9ab23c42d5240773e23877fbd5da5eca58	-	1269	owned	slot.api-url-record,op.url-origin,ext.html.serialize-origin
op	op.api-url-parse	139935	140439	866f7cf69ace64de444df71a04e788e138e11de1d5bc05b5649efee29f9f804c	139999	202c3143662b894c31df68d6b013c9ccfa54af52577dbd96ca47584c103648a0	-	1240	owned	op.api-url-parser,op.api-url-initialize,ext.webidl.platform-object-creation
op	op.api-url-parser	136742	137366	29e6f1b96565fe65d8b8a37d4195b4c21d80c5836fb638c52863eb03455416cc	136774	2b629466c057c6f5ca90b38836d0276511d0502caf636b57d48a292bbfc93e11	-	1208	owned	ext.infra.scalar-value-string,op.basic-url-parser
op	op.api-url-password-getter	143169	143336	be97384c89aaed4b95ef4494233b72d010e7209c6f8368f41d4ae2e27851180b	143233	74d3cd9d2251200daebfe7d93d9eb19a2ea8d98459d26bdd407be63238a0a65a	-	1285	owned	slot.api-url-record,slot.url-password
